source,target,weight,interaction
TP53,IRF9,1.0,physical association
TP53,KDM1A,6.0,physical association
TP53,MAPK1,7.0,physical association
TP53,MAPK14,1.0,phosphorylation reaction
TP53,MAPK3,7.0,physical association
TP53,MAPK8,8.0,physical association
TP53,MAPK9,1.0,phosphorylation reaction
TP53,MSX1,2.0,physical association
TP53,NFKB2,23.0,physical association
TP53,NLRC4,1.0,physical association
TP53,PKD1,4.0,physical association
TP53,PTGS2,14.0,physical association
TP53,PYCARD,5.0,physical association
TP53,RB1CC1,6.0,physical association
TP53,RELA,5.0,physical association
TP53,RUNX1,5.0,physical association
TP53,STAT1,3.0,physical association
TP53,TLR10,7.0,physical association
TP53,TLR2,7.0,physical association
TP53,TLR4,7.0,physical association
TP53,TLR5,7.0,physical association
TP53,TLR6,7.0,physical association
TP53,TLR8,7.0,physical association
TP53,TNFRSF10B,23.0,physical association
TP53,TOP3A,3.0,physical association
TP53,TP53I3,5.0,physical association
TP53,TUG1,3.0,physical association
TP53,UGT2B7,1.0,physical association
TP53,YBX1,3.0,physical association
TP53,ZBTB17,10.0,physical association
BCL6,ABL2,30.0,physical association
BCL6,BCL6B,619.0,physical association
BCL6,BLZF1,619.0,physical association
BCL6,CABIN1,8.0,physical association
BCL6,CCL11,11.0,physical association
BCL6,CCL13,11.0,physical association
BCL6,CCL2,11.0,physical association
BCL6,CCL7,11.0,physical association
BCL6,CCL8,11.0,physical association
BCL6,CFLAR,30.0,physical association
BCL6,CUTC,619.0,physical association
BCL6,ELL2,30.0,physical association
BCL6,FCER2,12.0,physical association
BCL6,GATA3,103.0,physical association
BCL6,IFNAR2,30.0,physical association
BCL6,IFNGR1,30.0,physical association
BCL6,IL3RA,30.0,physical association
BCL6,IL7R,30.0,physical association
BCL6,IRF4,12.0,physical association
BCL6,IRF7,30.0,physical association
BCL6,IRF8,4.0,physical association
BCL6,KIFC3,619.0,physical association
BCL6,LIMS3,619.0,physical association
BCL6,MEF2BNB-MEF2B,8.0,physical association
BCL6,MTA2,30.0,physical association
BCL6,MYD88,30.0,physical association
BCL6,NFKBIE,30.0,physical association
BCL6,NRAS,30.0,physical association
BCL6,OR8H1,30.0,physical association
BCL6,PEX7,30.0,physical association
BCL6,PGM2L1,30.0,physical association
BCL6,PTPN6,30.0,physical association
BCL6,RAB30,30.0,physical association
BCL6,SIAH1,619.0,physical association
BCL6,SMARCAL1,30.0,physical association
BCL6,STAMBP,30.0,physical association
BCL6,STAT1,30.0,physical association
BCL6,STAT5A,30.0,physical association
BCL6,TBX21,103.0,physical association
BCL6,TLR1,30.0,physical association
BCL6,TLR7,30.0,physical association
BCL6,TLR9,30.0,physical association
BCL6,TNFRSF10B,30.0,physical association
BCL6,TNFRSF1B,30.0,physical association
BCL6,TRAF1,619.0,physical association
BCL6,TTF1,30.0,physical association
BCL6,WDR92,30.0,physical association
BCL6,ZBTB7B,619.0,physical association
LDOC1,ABLIM1,3001.0,physical association
LDOC1,ATF4,619.0,physical association
LDOC1,BARD1,619.0,physical association
LDOC1,CEBPE,45.0,physical association
SUZ12,ABLIM1,4574.0,physical association
SUZ12,ACACA,4574.0,physical association
SUZ12,ACIN1,4574.0,physical association
SUZ12,ACTG1,4574.0,physical association
SUZ12,ADAR,4574.0,physical association
SUZ12,AFG3L2,4574.0,physical association
SUZ12,AIFM1,4574.0,physical association
SUZ12,AKAP8L,4574.0,physical association
SUZ12,AKAP9,4574.0,physical association
SUZ12,ALDOA,4574.0,physical association
SUZ12,ALYREF,4574.0,physical association
SUZ12,AQR,4574.0,physical association
SUZ12,AR,4574.0,physical association
SUZ12,ARG1,4574.0,physical association
SUZ12,ATAD3A,4574.0,physical association
SUZ12,ATP2A2,4574.0,physical association
SUZ12,ATP5B,4574.0,physical association
SUZ12,ATP5C1,4574.0,physical association
SUZ12,BCAS2,4574.0,physical association
SUZ12,BCLAF1,4574.0,physical association
SUZ12,C17orf85,4574.0,physical association
SUZ12,C1QBP,4574.0,physical association
SUZ12,C7orf55-LUC7L2,4574.0,physical association
SUZ12,CALR,4574.0,physical association
SUZ12,CBX3,4574.0,physical association
SUZ12,CBX8,4574.0,physical association
SUZ12,CCT3,4574.0,physical association
SUZ12,CDC40,4574.0,physical association
SUZ12,CDK5RAP2,4574.0,physical association
SUZ12,CDKAL1,4574.0,physical association
SUZ12,CEBPD,5.0,physical association
SUZ12,CEP57,4574.0,physical association
SUZ12,CHCHD3,4574.0,physical association
SUZ12,CHD4,4574.0,physical association
SUZ12,CHTOP,4574.0,physical association
SUZ12,CNBP,4574.0,physical association
SUZ12,COPA,4574.0,physical association
SUZ12,CPSF6,4574.0,physical association
SUZ12,CPSF7,4574.0,physical association
SUZ12,CRNKL1,4574.0,physical association
SUZ12,CSNK2B,4574.0,physical association
SUZ12,CSRP1,4574.0,physical association
SUZ12,CTNNA1,3.0,physical association
SUZ12,DAZAP1,4574.0,physical association
SUZ12,DBN1,4574.0,physical association
SUZ12,DDOST,4574.0,physical association
SUZ12,DDX18,4574.0,physical association
SUZ12,DDX23,4574.0,physical association
SUZ12,DDX39B,4574.0,physical association
SUZ12,DDX3X,4574.0,physical association
SUZ12,DDX5,4574.0,physical association
SUZ12,DHX30,4574.0,physical association
SUZ12,DHX9,4574.0,physical association
SUZ12,DKC1,4574.0,physical association
SUZ12,DNAJA1,4574.0,physical association
SUZ12,DNAJC9,4574.0,physical association
SUZ12,DYNC1H1,4574.0,physical association
SUZ12,E2F1,15.0,physical association
SUZ12,E2F4,15.0,physical association
SUZ12,EBNA1BP2,4574.0,physical association
SUZ12,EFTUD2,4574.0,physical association
SUZ12,EIF2AK3,4574.0,physical association
SUZ12,EIF2S2,4574.0,physical association
SUZ12,EIF4A3,4574.0,physical association
SUZ12,ELAVL1,4574.0,physical association
SUZ12,EMD,4574.0,physical association
SUZ12,ENSG00000159186,4574.0,physical association
SUZ12,ERGIC1,4574.0,physical association
SUZ12,ERH,4574.0,physical association
SUZ12,ERLIN1,4574.0,physical association
SUZ12,EWSR1,4574.0,physical association
SUZ12,EZH2,4574.0,physical association
SUZ12,FAM208A,4574.0,physical association
SUZ12,FBL,4574.0,physical association
SUZ12,FIP1L1,4574.0,physical association
SUZ12,FLNB,4574.0,physical association
SUZ12,FMR1,4574.0,physical association
SUZ12,FUBP3,4574.0,physical association
SUZ12,FXR1,4574.0,physical association
SUZ12,FXR2,4574.0,physical association
SUZ12,FYTTD1,4574.0,physical association
SUZ12,GATAD2B,4574.0,physical association
SUZ12,GCN1L1,4574.0,physical association
SUZ12,GDAP1,4574.0,physical association
SUZ12,GLYR1,4574.0,physical association
SUZ12,GNB2L1,4574.0,physical association
SUZ12,GSDMA,4574.0,physical association
SUZ12,GTF2I,4574.0,physical association
SUZ12,GTPBP4,4574.0,physical association
SUZ12,H1F0,4574.0,physical association
SUZ12,H1FX,4574.0,physical association
SUZ12,H2AFY,4574.0,physical association
SUZ12,H2AFY2,4574.0,physical association
SUZ12,HDAC1,4574.0,physical association
SUZ12,HEATR1,4574.0,physical association
SUZ12,HIST1H1C,4574.0,physical association
SUZ12,HIST1H2BB,4574.0,physical association
SUZ12,HIST2H2AB,4574.0,physical association
SUZ12,HP1BP3,4574.0,physical association
SUZ12,IGLL5,4574.0,physical association
SUZ12,ILF2,4574.0,physical association
SUZ12,ILF3,4574.0,physical association
SUZ12,IMMT,4574.0,physical association
SUZ12,ISY1,4574.0,physical association
SUZ12,JARID2,4574.0,physical association
SUZ12,KDM5B,14.0,physical association
SUZ12,KHDRBS1,4574.0,physical association
SUZ12,KHSRP,4574.0,physical association
SUZ12,KLK2,4574.0,physical association
SUZ12,KRR1,4574.0,physical association
SUZ12,LARP1,4574.0,physical association
SUZ12,LDHB,4574.0,physical association
SUZ12,LIMA1,4574.0,physical association
SUZ12,LMNB2,4574.0,physical association
SUZ12,LPP,4574.0,physical association
SUZ12,LRRFIP1,10.0,physical association
SUZ12,LUC7L,4574.0,physical association
SUZ12,LUC7L3,4574.0,physical association
SUZ12,MAGOH,4574.0,physical association
SUZ12,MCM7,4574.0,physical association
SUZ12,MFAP1,4574.0,physical association
SUZ12,MLST8,4574.0,physical association
SUZ12,MSI2,4574.0,physical association
SUZ12,MTA1,4574.0,physical association
SUZ12,MTF2,4574.0,physical association
SUZ12,MYH14,4574.0,physical association
SUZ12,MYL6,4574.0,physical association
SUZ12,MYO1C,4574.0,physical association
SUZ12,NAT10,4574.0,physical association
SUZ12,NCBP1,4574.0,physical association
SUZ12,NCL,4574.0,physical association
SUZ12,NDRG1,4574.0,physical association
SUZ12,NGDN,4574.0,physical association
SUZ12,NHP2,4574.0,physical association
SUZ12,NHP2L1,4574.0,physical association
SUZ12,NOLC1,4574.0,physical association
SUZ12,NOP2,4574.0,physical association
SUZ12,NOP58,4574.0,physical association
SUZ12,NUMA1,4574.0,physical association
SUZ12,NUP107,4574.0,physical association
SUZ12,NUP93,4574.0,physical association
SUZ12,NXF1,4574.0,physical association
SUZ12,P4HB,4574.0,physical association
SUZ12,PABPC4,4574.0,physical association
SUZ12,PABPN1,4574.0,physical association
SUZ12,PCNT,4574.0,physical association
SUZ12,PDCD11,4574.0,physical association
SUZ12,PDIA3,4574.0,physical association
SUZ12,PDLIM5,4574.0,physical association
SUZ12,PGAM5,4574.0,physical association
SUZ12,PHB,4574.0,physical association
SUZ12,PHB2,4574.0,physical association
SUZ12,PHF1,4574.0,physical association
SUZ12,PHF19,4574.0,physical association
SUZ12,PHF5A,4574.0,physical association
SUZ12,PHGDH,4574.0,physical association
SUZ12,PKM,4574.0,physical association
SUZ12,PKP1,4574.0,physical association
SUZ12,PLG,4574.0,physical association
SUZ12,PLRG1,4574.0,physical association
SUZ12,PPIB,4574.0,physical association
SUZ12,PPP1R9B,4574.0,physical association
SUZ12,PRDX1,4574.0,physical association
SUZ12,PRKAR2A,4574.0,physical association
SUZ12,PRMT1,4574.0,physical association
SUZ12,PRPF8,4574.0,physical association
SUZ12,PTBP1,4574.0,physical association
SUZ12,PTCD3,4574.0,physical association
SUZ12,PYCR1,4574.0,physical association
SUZ12,RALY,4574.0,physical association
SUZ12,RAN,4574.0,physical association
SUZ12,RANBP2,4574.0,physical association
SUZ12,RB1,15.0,physical association
SUZ12,RBL1,15.0,physical association
SUZ12,RBL2,15.0,physical association
SUZ12,RBM14,4574.0,physical association
SUZ12,RBM15B,4574.0,physical association
SUZ12,RBM22,4574.0,physical association
SUZ12,RBM34,4574.0,physical association
SUZ12,RBM39,4574.0,physical association
SUZ12,RBM4,4574.0,physical association
SUZ12,RBM4B,4574.0,physical association
SUZ12,RBM5,4574.0,physical association
SUZ12,RBM8A,4574.0,physical association
SUZ12,RCC1,4574.0,physical association
SUZ12,RCL1,4574.0,physical association
SUZ12,RCN1,4574.0,physical association
SUZ12,RELA,4574.0,physical association
SUZ12,REPIN1,4574.0,physical association
SUZ12,RNF114,4574.0,physical association
SUZ12,RNPS1,4574.0,physical association
SUZ12,RSL1D1,4574.0,physical association
SUZ12,RUVBL2,4574.0,physical association
SUZ12,SAFB2,4574.0,physical association
SUZ12,SAMM50,4574.0,physical association
SUZ12,SAP18,4574.0,physical association
SUZ12,SART1,4574.0,physical association
SUZ12,SDF2L1,4574.0,physical association
SUZ12,SF1,4574.0,physical association
SUZ12,SF3A1,4574.0,physical association
SUZ12,SF3A3,4574.0,physical association
SUZ12,SF3B1,4574.0,physical association
SUZ12,SF3B2,4574.0,physical association
SUZ12,SF3B3,4574.0,physical association
SUZ12,SFXN1,4574.0,physical association
SUZ12,SKP1,4574.0,physical association
SUZ12,SLC25A11,4574.0,physical association
SUZ12,SLC39A7,4574.0,physical association
SUZ12,SLTM,4574.0,physical association
SUZ12,SMARCA5,4574.0,physical association
SUZ12,SMC3,4574.0,physical association
SUZ12,SNRNP200,4574.0,physical association
SUZ12,SNRNP40,4574.0,physical association
SUZ12,SNRNP70,4574.0,physical association
SUZ12,SNRPA,4574.0,physical association
SUZ12,SNRPA1,4574.0,physical association
SUZ12,SNRPD1,4574.0,physical association
SUZ12,SNRPD2,4574.0,physical association
SUZ12,SNRPD3,4574.0,physical association
SUZ12,SNRPN,4574.0,physical association
SUZ12,SNW1,4574.0,physical association
SUZ12,SON,4574.0,physical association
SUZ12,SORBS2,4574.0,physical association
SUZ12,SPRR2G,4574.0,physical association
SUZ12,SRSF1,4574.0,physical association
SUZ12,SRSF10,4574.0,physical association
SUZ12,SRSF3,4574.0,physical association
SUZ12,SRSF5,4574.0,physical association
SUZ12,SRSF6,4574.0,physical association
SUZ12,SRSF7,4574.0,physical association
SUZ12,SRSF8,4574.0,physical association
SUZ12,SRSF9,4574.0,physical association
SUZ12,SSB,4574.0,physical association
SUZ12,SSR4,4574.0,physical association
SUZ12,STOML2,4574.0,physical association
SUZ12,SYNE1,4574.0,physical association
SUZ12,TAF15,4574.0,physical association
SUZ12,TBL2,4574.0,physical association
SUZ12,TFAM,4574.0,physical association
SUZ12,THOC2,4574.0,physical association
SUZ12,THOC6,4574.0,physical association
SUZ12,THRAP3,4574.0,physical association
SUZ12,TIMM50,4574.0,physical association
SUZ12,TNF,10.0,physical association
SUZ12,TPI1,4574.0,physical association
SUZ12,TRA2A,4574.0,physical association
SUZ12,TRAF4,4574.0,physical association
SUZ12,TRIM25,4574.0,physical association
SUZ12,TRIM28,4574.0,physical association
SUZ12,TUFM,4574.0,physical association
SUZ12,U2AF1,4574.0,physical association
SUZ12,U2AF1L4,4574.0,physical association
SUZ12,U2AF2,4574.0,physical association
SUZ12,UBB,4574.0,physical association
SUZ12,UFD1L,4574.0,physical association
SUZ12,UPF1,4574.0,physical association
SUZ12,UTP15,4574.0,physical association
SUZ12,VCP,4574.0,physical association
SUZ12,VGF,4574.0,physical association
SUZ12,XAB2,4574.0,physical association
SUZ12,XRCC5,4574.0,physical association
SUZ12,YBX1,4574.0,physical association
SUZ12,YBX3,4574.0,physical association
SUZ12,YY1,4574.0,physical association
SUZ12,ZC3H13,4574.0,physical association
SUZ12,ZNF326,4574.0,physical association
GRAMD3,ABO,619.0,physical association
TMEM79,ABO,619.0,physical association
IKBKAP,ACACA,31.0,physical association
IKBKAP,BAG6,2592.0,physical association
IKBKAP,BARD1,514.0,physical association
IKBKAP,BMX,31.0,physical association
IKBKAP,CCT5,2592.0,physical association
IKBKAP,CDKN2B,2592.0,physical association
IKBKAP,CHUK,16.0,physical association
IKBKAP,CSTF2,2592.0,physical association
IKBKAP,DNAJB11,31.0,physical association
IKBKAP,DYNC1H1,31.0,physical association
IKBKAP,ELP2,31.0,physical association
IKBKAP,ELP3,31.0,physical association
IKBKAP,FLNA,31.0,physical association
IKBKAP,HTT,514.0,physical association
IKBKAP,IKBKB,16.0,physical association
IKBKAP,IRF4,788.0,physical association
IKBKAP,MAN2A2,2592.0,physical association
IKBKAP,MAP3K14,16.0,physical association
IKBKAP,MAP3K7,13.0,physical association
IKBKAP,MAPK8,7.0,physical association
IKBKAP,MYLK2,31.0,physical association
IKBKAP,NDUFB9,2592.0,physical association
IKBKAP,NFKBIA,434.0,physical association
IKBKAP,NIPSNAP3A,2592.0,physical association
IKBKAP,PBX2,157.0,physical association
IKBKAP,PKM,31.0,physical association
IKBKAP,PLP2,2592.0,physical association
IKBKAP,PRDX1,31.0,physical association
IKBKAP,PSMB5,31.0,physical association
IKBKAP,PSMC5,31.0,physical association
IKBKAP,SDHAF2,2592.0,physical association
IKBKAP,SNAPIN,2592.0,physical association
IKBKAP,TAC3,2592.0,physical association
IKBKAP,TTR,2592.0,physical association
IKBKAP,TXNDC9,2592.0,physical association
IKBKAP,USP9X,31.0,physical association
TBKBP1,ACAD11,788.0,physical association
TBKBP1,AGO2,788.0,physical association
TBKBP1,APBA3,788.0,physical association
TBKBP1,CALCOCO2,788.0,physical association
TBKBP1,FMR1,788.0,physical association
TBKBP1,FXR2,788.0,physical association
TBKBP1,IKBKE,49.0,physical association
TBKBP1,OBSL1,788.0,physical association
TBKBP1,RB1CC1,788.0,physical association
TBKBP1,TBK1,788.0,physical association
ADRB2,ACAD9,315.0,physical association
ADRB2,ACSL3,315.0,physical association
ADRB2,ACTG1,315.0,physical association
ADRB2,AGK,315.0,physical association
ADRB2,AGPS,315.0,physical association
ADRB2,AIFM1,315.0,physical association
ADRB2,AKAP5,2.0,physical association
ADRB2,ALDH18A1,315.0,physical association
ADRB2,ALDH1B1,315.0,physical association
