node,type,degree,in_degree,out_degree,betweenness,closeness,pagerank,kcore,community
ERBB4,protein,5,,,1.4779977137451893e-05,0.0011183578070671136,8.899393616081909e-05,3,0
ERC1,protein,1,,,0.0,0.0003277994486884064,0.00010973981572755407,1,2
ERCC2,protein,1,,,0.0,0.0010961918522777701,2.8393132513096678e-05,1,2
ERG,protein,7,,,0.0008357818596127079,0.0011240567552700256,0.00015176063905104068,4,3
ERLIN1,protein,4,,,0.0,0.0011131690951255383,0.00011682938008484041,4,8
PEBP1,protein,7,,,6.7154338207915e-05,0.0011211908634149665,5.422611231918884e-05,6,5
ERRFI1,protein,5,,,0.0003382698195225484,0.0011077062210809129,0.000627912042838264,3,1
PDGFRB,protein,3,,,0.0001521791632298237,0.0011253544674351276,3.3892528157110007e-05,3,1
GREB1,protein,2,,,0.0,0.001121589534963528,5.345610338507828e-05,2,4
PIK3CA,protein,9,,,0.0024835851472246695,0.0011289161642787692,8.419635885681318e-05,6,0
RPS6KA3,protein,3,,,0.0,0.0011263859698081365,3.9372898060332305e-05,3,2
TRIM25,protein,7,,,0.0,0.0011253556086962644,0.000332949827487105,7,8
NR0B1,protein,2,,,0.0003435571076838801,0.00032778449839089135,0.00013414295844331274,1,3
MMP3,protein,5,,,0.014036497685603644,0.0011302467697364294,3.239724116360938e-05,4,2
ETV7,protein,1,,,0.0,0.001116861652730649,2.786197154307462e-05,1,4
EWSR1,protein,6,,,1.5390719994371394e-05,0.00018431594820356834,0.0004827038515939264,4,8
EXOC4,protein,3,,,0.0003403721563925278,0.001103662289787773,0.0001046418845390031,2,1
RALA,protein,2,,,4.275199998436498e-07,0.0010999091535375625,6.552623516381569e-05,2,1
EXOC2,protein,4,,,0.0003404943049639117,0.001103671290890356,0.00013946590160727259,2,1
EXOC3,protein,1,,,0.0,0.0010794671368055582,5.5856320622970395e-05,1,1
USHBP1,protein,6,,,0.0010265204528490763,0.000547221006945545,0.0006023649633303406,2,19
EXOSC9,protein,3,,,0.0,0.001119959470961204,3.662315342544153e-05,3,1
KDM5B,protein,7,,,0.00019629479002345027,0.0011098566392661185,6.673241686749366e-05,5,8
ICAM1,protein,9,,,0.0048966334237000066,0.001129018159892186,5.2255370061720654e-05,6,0
ICAM3,protein,2,,,1.0687999996091245e-07,0.0011218208444959445,2.7532840311495504e-05,2,5
VCAM1,protein,8,,,0.004177333120214411,0.0011279118952098484,3.6251407483991816e-05,5,0
F11R,protein,3,,,0.0,0.001123971364553133,0.00011553340602096034,3,1
F2,protein,2,,,0.0,0.0011218544149818464,4.809010265295893e-05,2,0
F2R,protein,1,,,0.0,0.0010313294020523206,5.43909302968889e-05,1,11
F2RL1,protein,2,,,0.0,0.0011297416168584856,5.4563957749769676e-05,2,11
F8A2,protein,1,,,0.0,0.0007955164199547335,7.444328897785685e-05,1,2
FABP1,protein,1,,,0.0,0.0007955164199547335,7.444328897785685e-05,1,2
NLRP12,protein,7,,,0.0005945109664286302,0.00112611643166136,5.621370441648685e-05,6,1
FAF1,protein,6,,,0.0,0.0011139229166353415,0.00011791142113189475,4,1
NLRP7,protein,3,,,0.0001482148979195996,0.001128100174219568,4.3096764038032164e-05,3,1
RHOC,protein,1,,,0.0,0.0004631766012587023,0.00012074733649770442,1,2
FANCF,protein,2,,,0.0,0.0011122280845509943,4.6451427650678846e-05,2,0
FASLG,protein,13,,,0.0033900828968120847,0.0011178864217614715,0.00044128196715536964,5,2
FYN,protein,9,,,0.00662577094596068,0.0011280907702443902,0.00010295799866615448,6,1
FASTKD2,protein,1,,,0.0,0.001125514266520331,2.6343397598202454e-05,1,4
GCC1,protein,5,,,0.0,0.0006607665686338172,0.00048443069547620727,3,2
FBN1,protein,1,,,0.0,0.0010764248162728638,5.02971611332645e-05,1,10
FBN2,protein,1,,,0.0,0.0010634845564895911,4.438759742608384e-05,1,0
FBXL2,protein,2,,,0.00034209430583407484,0.0011270057793896374,2.732713307819973e-05,2,10
FBXW11,protein,11,,,0.005449459025161564,0.0011256293499654478,0.00025188445193966474,7,10
FBXW2,protein,2,,,0.0,0.0011012804123438943,0.00013163108820287374,2,10
FBXW5,protein,3,,,1.071853713893722e-05,0.00111629853823429,3.161936705110033e-05,3,5
FCER1A,protein,5,,,8.245028568413247e-07,0.0011172052831640929,6.076630851225832e-05,5,1
GATA1,protein,12,,,0.0006360860061515924,0.0011265545252745728,0.0001550973314882564,6,0
GATA2,protein,7,,,0.0024284519328097213,0.0011275371296347175,0.00039363878294970743,6,2
GABPB1,protein,4,,,0.0,0.001118400639001294,3.456824932549372e-05,4,19
FCGR2A,protein,4,,,0.0,0.0011196566207626354,6.0823252561785176e-05,4,2
FCGRT,protein,2,,,0.0,0.0011226150524167747,5.766478833224972e-05,2,0
FDPS,protein,1,,,0.0,0.00021885675437263144,0.0001221174146987014,1,5
FDX1,protein,1,,,0.0,0.0008524024429987367,6.374233359277508e-05,1,0
TCEB2,protein,15,,,0.0010972927369246128,0.0011185336643428979,0.0003485731594125445,5,10
FES,protein,2,,,0.0,0.0011194126517187558,3.374343654726443e-05,2,1
FGA,protein,2,,,0.002347275566275414,0.001129143612200668,5.115425863821503e-05,2,0
FGF2,protein,3,,,0.001250876287722761,0.001126713750163856,4.3650500977191775e-05,3,0
ITGA3,protein,6,,,0.00012569384265685287,0.001123044742523137,7.799449570223856e-05,4,2
ITGA7,protein,1,,,0.0,0.001077259340953964,4.67405456971183e-05,1,2
REV1,protein,1,,,0.0,0.001077259340953964,4.67405456971183e-05,1,2
MZF1,protein,3,,,0.0004371539461100278,0.0011274232594208706,4.166265608180338e-05,3,2
FKBP14,protein,1,,,0.0,0.001088919309790561,2.8963832107708167e-05,1,2
FKBP4,protein,3,,,0.0,0.0011168268067402465,0.00016688048182489316,3,1
PPP3CA,protein,2,,,0.0,0.0011077497891589761,0.00010743122999738498,2,4
PSMC1,protein,3,,,0.0,0.0010750980541085757,0.0001762257624533275,3,3
PADI1,protein,3,,,0.0,0.0011293810369018026,7.028208743452208e-05,2,8
PADI2,protein,2,,,0.0,0.0011009583038516777,7.008338217308364e-05,2,8
PADI3,protein,1,,,0.0,0.0011005034336907338,6.9500719712359e-05,1,8
FLII,protein,2,,,6.107428569194997e-08,1.941483681829654e-05,0.00025596932828823984,1,43
FLOT2,protein,3,,,0.0,0.0011207591946130401,0.00018772950002035908,3,6
ITGAL,protein,4,,,9.924571424941868e-07,0.0011188401939872192,5.4842906614057897e-05,4,2
FLT1,protein,3,,,0.0,0.0011258854037003898,7.752911216018053e-05,3,3
FLT3,protein,4,,,1.297828570953937e-06,0.0011257844301559722,6.38895493974068e-05,4,1
LGALS3BP,protein,4,,,0.0006845351959089428,0.0011250251961758245,6.758070615010212e-05,3,0
HDAC2,protein,17,,,0.0031741369091485027,0.001126334292618958,0.0002791392715488022,8,6
FOSL1,protein,3,,,0.0,0.0011206197546683402,5.198499193007121e-05,3,2
NOS2,protein,18,,,0.013392094465190628,0.0011297137832938199,5.788705976084071e-05,9,0
FOXA1,protein,6,,,0.0005167383339482498,0.0011256661176925653,0.00010953743748797113,3,1
FOXJ1,protein,7,,,0.001707272399919844,0.00021540082040697714,0.0007795624346988604,2,22
FOXO1,protein,7,,,4.889188032679077e-05,0.0011247793382321144,5.8484685782935855e-05,4,5
TXNIP,protein,3,,,0.0006226070257840049,0.0011257558775745133,2.946343661374967e-05,3,2
YWHAG,protein,14,,,0.00041719243507645163,0.0011255670101781232,0.0002850531334333771,8,5
PDGFRA,protein,5,,,0.00011549736354959697,0.0011262469552298414,8.795757260292993e-05,4,3
XPO1,protein,7,,,0.00942485355616309,0.001128522597280956,0.00012028851690821484,6,7
FOXP1,protein,1,,,0.0,0.0010743398858086737,4.517419273531307e-05,1,0
GSK3B,protein,19,,,0.007824819213699423,0.001128679394178372,0.00045395738133112,9,32
FREM1,protein,1,,,0.0,0.001125068996622552,2.6805978257376325e-05,1,0
PRKCD,protein,11,,,0.001039627069353349,0.001127026611708364,5.7792441293984e-05,7,7
FST,protein,1,,,0.0,0.0011245499981387508,2.69225346692847e-05,1,0
MMP28,protein,3,,,0.0022420465143831968,0.0011266718806378262,4.875066513350783e-05,2,0
SPINK5,protein,8,,,0.0013824306737466481,0.0011217865955977912,0.0003140780678701279,2,2
HDAC5,protein,4,,,0.0,0.0010936212973068802,5.461028830340904e-05,4,0
POLR2A,protein,8,,,2.5712274276310947e-06,0.001116904370137007,0.00016030281779952935,5,6
LCMT1,protein,1,,,0.0,0.00021128451539077696,9.064681676266047e-05,1,9
FYB,protein,1,,,0.0,0.0011115863351834328,2.6483239426350362e-05,1,3
FYCO1,protein,1,,,0.0,0.0011114507267773843,3.003085918877212e-05,1,2
NPHS1,protein,2,,,0.00034307105816024823,0.00112166866837148,8.612487920135352e-05,1,1
RUNX3,protein,8,,,0.000619783167648001,0.0011241499028723542,0.00010832371667775203,6,0
NDP,protein,1,,,0.0,0.000722019508442053,6.533354067069388e-05,1,7
TSKU,protein,1,,,0.0,0.000722019508442053,6.533354067069388e-05,1,7
WNT2B,protein,2,,,0.0010290007232155165,0.0007252085608463132,8.0885265905331e-05,1,7
IL13,cytokine,18,,,0.0020744083399775338,0.0011278600779139267,0.0001371737931533242,9,0
G3BP1,protein,7,,,0.0012913827562508608,0.001130013583835009,0.0002454500415027163,6,7
GAB1,protein,2,,,0.0,0.0011208481736199856,4.054061874891079e-05,2,1
GAB2,protein,4,,,0.0,0.0011131197401201137,5.6585479438224935e-05,4,1
OPRK1,protein,2,,,0.0,0.0011086650680766322,2.6885377500668756e-05,2,3
GADD45A,protein,3,,,0.0,0.0011015919922589474,0.0002845609440246639,3,39
GADD45G,protein,2,,,0.0,0.0011133113781622438,5.633055496607368e-05,2,1
GMCL1,protein,2,,,0.00034341256520774245,0.0004688570171307733,0.00021589638955342677,1,2
GAS6,protein,3,,,0.0003430050761194561,0.001124298424373532,3.545540366287677e-05,3,2
TYRO3,protein,3,,,0.0,0.0011179177299709192,7.201390676225854e-05,3,1
IL2RA,receptor,17,,,0.005983207314855136,0.001128064394077447,0.000202150575678146,9,2
OCLN,protein,5,,,2.9538869104843474e-06,0.0011097447582432282,0.00010103795175255352,4,0
TIMP1,protein,1,,,0.0,0.001122701600226891,2.9644708443395483e-05,1,0
TJP1,protein,8,,,0.0001468364589164088,0.0011129016032278688,0.00011796273413820515,5,0
IL5,cytokine,11,,,0.0018355901063916986,0.0011291909512679465,7.275990634107527e-05,7,0
GATA6,protein,4,,,5.160777140969772e-07,0.0010962379847707874,9.345491986284134e-05,3,0
GBP1,protein,7,,,0.0,0.0011225226131963855,7.477900628268631e-05,6,5
PRMT1,protein,8,,,3.2049075440999406e-05,0.0011263221743185025,0.0001587570117282517,6,8
GCKR,protein,1,,,0.0,0.0011217791110177027,2.6556806779911562e-05,1,7
NFE2L2,protein,7,,,3.8519697400878774e-05,0.0011195032241107423,8.210016494433704e-05,5,12
GDI2,protein,2,,,0.0,0.0008326106183611503,0.00014660144714824042,2,5
GEMIN4,protein,5,,,0.0003346123077102542,0.0011211489502459962,0.0002003526165266194,3,9
GEMIN5,protein,5,,,0.0,0.0011083550098966303,0.00014249586346301232,5,9
GUCY1B3,protein,3,,,0.000344761289016773,0.0011179386781693828,3.497243139564587e-05,3,0
HMGB2,protein,4,,,0.0,0.0010634845564895911,0.00025059361722910096,4,5
IPO8,protein,2,,,0.0,0.0010634845564895911,5.4325790340593554e-05,2,5
PIAS4,protein,5,,,0.0,0.0011150626241185654,0.00013133614644968527,4,18
PRDM5,protein,1,,,0.0,0.0010634845564895911,4.438759742608384e-05,1,0
RPS20,protein,3,,,0.0,0.0010634845564895911,0.00022055501129352755,3,5
SDHB,protein,1,,,0.0,0.0010634845564895911,4.438759742608384e-05,1,0
SYTL1,protein,3,,,0.0,0.0011239943618429596,7.035800241591378e-05,2,0
TIMM50,protein,4,,,0.0,0.0010649763392725892,0.00022067220426980302,4,7
TTN,protein,3,,,0.0,0.0010747644281944775,7.12267075486264e-05,3,6
ZSCAN22,protein,1,,,0.0,0.0010634845564895911,4.438759742608384e-05,1,0
ZXDC,protein,1,,,0.0,0.0010634845564895911,4.438759742608384e-05,1,0
GGA1,protein,2,,,3.908754284284798e-06,0.0011084249793016385,5.627771561141488e-05,2,1
GH1,protein,1,,,0.0,0.0011194178462477957,2.9997713741828834e-05,1,4
GIGYF2,protein,1,,,0.0,0.00021885675437263144,0.0001221174146987014,1,5
GIT2,protein,4,,,0.00034088813521427903,0.0002157014744934813,0.0010480575505754728,3,1
GK,protein,1,,,0.0,0.00021284507052257267,0.0001848637513469041,1,5
GLI1,protein,4,,,0.0011553838632327824,0.0011239811553634652,0.00010006803923839163,2,0
GLI2,protein,8,,,0.0022419500296889734,0.0011271241446736491,0.00012597412230781212,5,0
GMPS,protein,2,,,0.0,0.0008609486026329397,0.00018265810566075582,2,5
GNA12,protein,1,,,0.0,0.0008524024429987367,6.374233359277508e-05,1,0
GNA15,protein,1,,,0.0,0.0010678378653506914,5.9951201390899666e-05,1,1
RGS14,protein,4,,,0.0003423370761197004,0.0011260126744400611,0.00019086982762174607,3,3
GNAI2,protein,5,,,0.0009163057111318421,0.0011265792296351253,0.00025635656287608576,2,7
GPSM1,protein,2,,,0.0,0.0011210982055219034,2.7160231531098565e-05,2,6
TTC1,protein,5,,,0.0010270565474925224,0.001097591414261151,0.0001985258101594932,2,1
INSR,protein,8,,,0.00021023808330750373,0.001124747188507001,6.469808532598087e-05,6,0
ITGB5,protein,3,,,0.0003423543011833923,0.0011109324243409441,7.559317363206049e-05,2,2
PTPRM,protein,1,,,0.0,0.0011170851683900496,2.6342018715649967e-05,1,8
GNL3,protein,3,,,0.0,0.0005929696039558098,0.0002547759489388512,3,5
GOLGA3,protein,1,,,0.0,0.001125318633012875,4.179915962274199e-05,1,0
NLGN1,protein,1,,,0.0,0.001127896303664289,3.140335369674908e-05,1,0
SSTR5,protein,3,,,0.0006829621686259267,0.0011163978172606269,0.0002025954111072267,1,0
GP1BA,protein,2,,,0.0001862146245849609,0.0011228615557051797,3.792061268038089e-05,2,1
GPHN,protein,1,,,0.0,0.001122374106379018,2.6383820070917506e-05,1,8
TCEB1,protein,17,,,0.0038583231215475232,0.001118557792667681,0.00036665906899804483,5,10
GPR75-ASB3,protein,4,,,1.5290456375360436e-05,0.0011180535693456172,0.00011409727947693312,4,10
MLNR,protein,1,,,0.0,0.0010313294020523206,5.43909302968889e-05,1,11
OXTR,protein,2,,,0.0,0.0010313476142341613,8.096099311953424e-05,2,11
TAC1,protein,2,,,0.0,0.0010313476142341613,8.096099311953424e-05,2,11
TAC3,protein,3,,,0.0,0.0010313476142341613,0.00024275149808218087,2,11
MAP3K7CL,protein,1,,,0.0,0.0002462636436251664,0.00018128545455156365,1,17
KIT,protein,10,,,0.000368026664559697,0.00112314545254575,8.698370828494608e-05,6,0
IL6ST,protein,7,,,0.0015507094228977948,0.0011253672496920827,4.936871411608727e-05,4,0
LAT2,protein,2,,,0.0006253037443254661,0.0011283167383852367,3.5427376636172965e-05,2,0
MERTK,protein,6,,,0.001103158506751373,0.0011268705025215652,6.495737427333723e-05,4,1
PRKAB1,protein,1,,,0.0,0.001128187340475128,2.635242315379419e-05,1,1
PTK2,protein,12,,,0.0010614582678781543,0.0011273107864802202,0.00014317530274815532,7,3
PTK2B,protein,6,,,0.00034007094925948367,0.0011285588656034361,3.2259990188065376e-05,6,0
SOS1,protein,6,,,7.425615235379579e-06,0.0011208921023080037,0.00011984139323008962,3,4
SOS2,protein,2,,,0.0,0.0011192121345831257,6.805286994851316e-05,2,4
SPRY2,protein,6,,,2.8297752370603484e-06,0.0011227202290597853,0.00014966487644788268,3,2
GRHPR,protein,1,,,0.0,0.0008524024429987367,6.374233359277508e-05,1,0
GRIP1,protein,2,,,0.0,0.0011261852327839681,2.9869859572706875e-05,2,2
TBXA2R,protein,3,,,0.0006838687472147519,0.0010546281097653693,0.00015890620674394946,1,0
GRN,protein,1,,,0.0,0.0008565280459523812,2.823988441873785e-05,1,0
NIN,protein,1,,,0.0,0.0011248119458589746,2.6504115215550685e-05,1,32
GSPT2,protein,1,,,0.0,0.00021885675437263144,0.0001221174146987014,1,5
GSR,protein,2,,,0.0,0.0008326106183611503,0.00020195542432349575,2,1
SNRPA,protein,6,,,0.0,0.0011125684230079442,0.000268590684537929,4,8
GTF2E2,protein,2,,,0.0,0.0002870436958686698,0.0002703598416032169,2,3
GTF2F1,protein,2,,,0.0,0.0010900771446643233,0.00012798557683866882,2,5
SRF,protein,5,,,0.010916764268717872,0.0011287092433261052,4.019173984297535e-05,4,0
GUCY1A3,protein,1,,,0.0,0.0011122280845509943,2.74826856491184e-05,1,10
STAB1,protein,2,,,0.0003143783320488608,0.0011278087238759855,3.6401212251201376e-05,2,0
GZMA,protein,11,,,0.0029644015767731555,0.0011292189888977826,7.125673657449868e-05,5,6
XRCC6,protein,8,,,6.5217158071387245e-06,0.0011217779769991294,0.0001522980020692172,7,6
GZMK,protein,4,,,0.0003431325686908381,0.0011184527180353916,3.545885430934525e-05,3,5
TRAP1,protein,4,,,0.0,0.0011194752151224632,7.257520807504378e-05,4,6
H2AFY,protein,14,,,0.00039607490505156007,0.001110575079638235,0.0005566603791294655,7,8
HNF1A,protein,35,,,0.0068355635894174,0.0011238179215809921,0.0014594348262032145,8,13
HNF4A,protein,13,,,0.0020522268727188593,0.0002667738600022045,0.0012844082925083482,3,13
HABP4,protein,3,,,0.0,0.0011183562291111463,4.741294421954016e-05,3,1
HAL,protein,1,,,0.0,0.00015107720987593475,0.00011554147087851315,1,13
IL1A,protein,7,,,0.0010230534594462435,0.0011240052915779293,0.0001533643886987522,4,0
HBA1,protein,3,,,0.00017331547817418807,0.0011218446611876538,5.782284682419951e-05,3,2
HBA2,protein,1,,,0.0,0.0010739096507067722,4.771580102250268e-05,1,5
NR2F2,protein,1,,,0.0,1.0920845710291804e-05,0.00017470300489168413,1,55
HBEGF,protein,1,,,0.0,0.0011219812297423568,2.6984330478797368e-05,1,3
YBX3,protein,5,,,0.00034187485647361093,0.0001842929715827526,0.00034771461368914697,4,8
HBZ,protein,2,,,0.0,0.0011187693547012924,4.946793002597904e-05,2,1
RBL1,protein,11,,,0.0003437403305409559,0.0011133830918749253,0.00040975186471007083,6,1
HCLS1,protein,1,,,0.0,0.0011270875105945958,2.6536754895617023e-05,1,4
HCST,protein,1,,,0.0,2.496193305209555e-05,0.00017470300489168413,1,74
IGHE,protein,6,,,8.30707955795975e-05,0.0011217865955977912,4.1629733028920906e-05,5,1
MMP9,protein,21,,,0.008646790975083373,0.0011297285050083999,0.00022757759388918319,9,0
MS4A2,protein,7,,,0.0011883462356593445,0.0011286463323499103,5.854454594548348e-05,6,0
ZBTB16,protein,5,,,0.0,0.001120704184126944,0.0002634676187179803,5,5
HOXA10,protein,4,,,0.002852068616667414,0.0011274587697962062,3.3771934575895885e-05,3,0
RFXANK,protein,4,,,0.0,0.0011153365369008339,0.00010861713687564678,4,21
TAGLN,protein,2,,,0.0,0.0011148585098832685,5.091402216820803e-05,2,5
HDGF,protein,1,,,0.0,0.00021885675437263144,0.0001221174146987014,1,5
HERC6,protein,2,,,1.8139062850509143e-05,0.0010848785487460142,0.00010350947976452153,2,0
HERC3,protein,4,,,0.0010119578314270676,0.001104836965569013,0.00015414468872706206,2,0
SIRT1,protein,12,,,0.000566427771193366,0.0011263272045247718,6.998220328990201e-05,7,4
TF,protein,3,,,0.0,0.0011173787528822607,8.663166369601795e-05,2,5
TFR2,protein,1,,,0.0,0.0011173787528822607,4.4944723709133645e-05,1,5
HFE,protein,3,,,0.0006840772238042449,0.00112119516818815,6.614085668522227e-05,2,5
HGS,protein,2,,,0.0,0.00112297246068468,0.00010668853355953154,2,3
HIAT1,protein,1,,,0.0,0.0008524024429987367,6.374233359277508e-05,1,0
HIC1,protein,1,,,0.0,0.0010523741184162072,5.995819092583998e-05,1,0
NDRG2,protein,2,,,0.001065263071392732,0.001127869019496762,2.809528420791537e-05,2,2
NFKBIB,protein,8,,,6.1057638011211e-05,0.0011244305777148088,0.00013968151295652294,7,3
NOTCH2,protein,1,,,0.0,0.0010618642256189422,4.494588816072735e-05,1,2
OTUB1,protein,4,,,4.782116569679683e-05,0.0010870314579316189,0.00013047497167925786,3,7
RIPK4,protein,7,,,0.0010114420753885005,0.0011233291868766103,0.0002143744875966441,5,80
TNKS2,protein,1,,,0.0,0.0010618642256189422,4.494588816072735e-05,1,2
HINT1,protein,2,,,0.0,0.0010810953317048223,2.7271581259142256e-05,2,9
HIST1H1B,protein,3,,,3.5796697763290826e-05,0.001077180075546693,6.471436465957604e-05,3,2
MYSM1,protein,13,,,0.0016700296603137119,0.001079548839659432,0.00016057234022624208,5,2
HLA-A,protein,4,,,0.00020703988213286036,0.0011129813014727383,8.32622977916025e-05,2,1
LILRB1,protein,3,,,0.0006089373567183372,0.0011167461072798814,8.89934222207909e-05,2,2
HLA-B,protein,1,,,0.0,0.0011046495532141978,3.048779162285698e-05,1,0
KIR2DL1,protein,5,,,0.0010693967316653724,0.0011259985064354975,6.609780390105522e-05,3,6
HLA-C,protein,4,,,0.0001570688184537884,0.0011132843482879202,0.00010320236810797835,3,6
HLA-DMA,protein,2,,,0.00034223969656418045,0.0011281515548035475,7.9115631665004e-05,1,1
HLA-DRA,protein,5,,,0.000684357244556977,0.0011294449494686752,8.458802787602458e-05,4,1
KLRD1,protein,5,,,0.001016699562294845,0.001116305725263197,0.00013608029538192458,2,1
HMGA1,protein,12,,,1.2214857138389994e-08,0.001118063032024359,0.00021342724407953198,9,5
HMGA2,protein,3,,,0.0,0.0011256460207490523,2.9045789954490788e-05,3,2
TPSAB1,protein,1,,,0.0,0.0011220753952024193,2.718383448119652e-05,1,6
HMGN4,protein,1,,,0.0,0.00021885675437263144,0.0001221174146987014,1,5
HMHB1,protein,1,,,0.0,0.0008524024429987367,6.374233359277508e-05,1,0
IGFBP7,protein,1,,,0.0,0.0010724180417761978,2.768391763462555e-05,1,13
LDHA,protein,2,,,0.0,0.0010724180417761978,5.2167950084164584e-05,2,5
MRPL15,protein,1,,,0.0,0.0002659247227135674,0.0001257203537996516,1,13
NPC1L1,protein,2,,,0.0005181927763820872,0.00112131004987307,3.170870769038533e-05,2,13
RANBP1,protein,1,,,0.0,0.0010724180417761978,2.768391763462555e-05,1,13
SEL1L,protein,2,,,0.0,0.0005922936838660618,0.00017249592479567848,2,13
SRSF7,protein,7,,,0.0,0.001072451000819729,0.00034571672368478515,6,8
STAT6,protein,27,,,0.007863216136799358,0.0011247964398985576,0.00023779489539430568,9,1
TM4SF4,protein,1,,,0.0,0.0002659247227135674,0.0001257203537996516,1,13
VIM,protein,10,,,0.00583552193771801,0.0011297614002258743,0.0001699185281385203,8,5
VTN,protein,5,,,0.0032254308494207265,0.0011291091445033178,0.00024357275212064227,3,13
ZBED3,protein,2,,,0.0,0.0002661785216176353,0.00021505637394441217,2,13
PAX8,protein,1,,,0.0,0.00015107720987593475,0.00011554147087851315,1,13
RBP5,protein,1,,,0.0,0.00015107720987593475,0.00011554147087851315,1,13
SLC37A4,protein,1,,,0.0,0.00015107720987593475,0.00011554147087851315,1,13
HNRNPA1,protein,14,,,0.002784929321223981,0.0011273183450579215,0.0003445553664703922,9,6
HNRNPH1,protein,3,,,0.0,0.0010342006613890415,0.00014296085197392327,3,6
